repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
numpy/numpy,29893,BUG: Fix INT_MIN % -1 to return 0 for all signed integer types,sandeepgupta12,closed,True,"**Summary of changes**

- Explicitly handle the case INT_MIN % -1 in scalar tail loops for fmod and remainder kernels.

- Set the result to 0 to avoid undefined behavior and align with NumPy/Python expected semantics.

- Ensures portable, correct behavior across all architectures, including POWER10 (ppc64le).

**Background / Motivation**
On POWER10 systems, several SIMD tests were failing due to integer overflow when evaluating INT_MIN % -1, an undefined operation in C.
Python defines this operation to return 0, and this change updates NumPy’s low-level implementation to match that behavior.

**Issue Reference**
Fixes: [#29731](https://github.com/numpy/numpy/issues/29731) — [POWER10] SIMD tests failing with integer overflow (previously skipped)

cc: @seiko2plus @rgommers @ghatwala",2025-10-08 08:53:34+00:00,2025-10-09 17:12:35+00:00,2025-10-09 17:12:35+00:00,8,4,1,2,1,5
numpy/numpy,29892,DOC: Add Plausible analytics to the NumPy documentation,InessaPawson,closed,True,,2025-10-08 01:40:21+00:00,2025-10-15 18:37:40+00:00,2025-10-15 18:37:40+00:00,4,0,1,2,5,3
numpy/numpy,29891,MAINT: Bump github/codeql-action from 3.30.6 to 4.30.7,dependabot[bot],closed,True,"Bumps [github/codeql-action](https://github.com/github/codeql-action) from 3.30.6 to 4.30.7.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/releases"">github/codeql-action's releases</a>.</em></p>
<blockquote>
<h2>v4.30.7</h2>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>4.30.7 - 06 Oct 2025</h2>
<ul>
<li>[v4+ only] The CodeQL Action now runs on Node.js v24. <a href=""https://redirect.github.com/github/codeql-action/pull/3169"">#3169</a></li>
</ul>
<p>See the full <a href=""https://github.com/github/codeql-action/blob/v4.30.7/CHANGELOG.md"">CHANGELOG.md</a> for more information.</p>
<h2>v3.30.7</h2>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>3.30.7 - 06 Oct 2025</h2>
<p>No user facing changes.</p>
<p>See the full <a href=""https://github.com/github/codeql-action/blob/v3.30.7/CHANGELOG.md"">CHANGELOG.md</a> for more information.</p>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/blob/main/CHANGELOG.md"">github/codeql-action's changelog</a>.</em></p>
<blockquote>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>[UNRELEASED]</h2>
<p>No user facing changes.</p>
<h2>4.30.7 - 06 Oct 2025</h2>
<ul>
<li>[v4+ only] The CodeQL Action now runs on Node.js v24. <a href=""https://redirect.github.com/github/codeql-action/pull/3169"">#3169</a></li>
</ul>
<h2>3.30.6 - 02 Oct 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.23.2. <a href=""https://redirect.github.com/github/codeql-action/pull/3168"">#3168</a></li>
</ul>
<h2>3.30.5 - 26 Sep 2025</h2>
<ul>
<li>We fixed a bug that was introduced in <code>3.30.4</code> with <code>upload-sarif</code> which resulted in files without a <code>.sarif</code> extension not getting uploaded. <a href=""https://redirect.github.com/github/codeql-action/pull/3160"">#3160</a></li>
</ul>
<h2>3.30.4 - 25 Sep 2025</h2>
<ul>
<li>We have improved the CodeQL Action's ability to validate that the workflow it is used in does not use different versions of the CodeQL Action for different workflow steps. Mixing different versions of the CodeQL Action in the same workflow is unsupported and can lead to unpredictable results. A warning will now be emitted from the <code>codeql-action/init</code> step if different versions of the CodeQL Action are detected in the workflow file. Additionally, an error will now be thrown by the other CodeQL Action steps if they load a configuration file that was generated by a different version of the <code>codeql-action/init</code> step. <a href=""https://redirect.github.com/github/codeql-action/pull/3099"">#3099</a> and <a href=""https://redirect.github.com/github/codeql-action/pull/3100"">#3100</a></li>
<li>We added support for reducing the size of dependency caches for Java analyses, which will reduce cache usage and speed up workflows. This will be enabled automatically at a later time. <a href=""https://redirect.github.com/github/codeql-action/pull/3107"">#3107</a></li>
<li>You can now run the latest CodeQL nightly bundle by passing <code>tools: nightly</code> to the <code>init</code> action. In general, the nightly bundle is unstable and we only recommend running it when directed by GitHub staff. <a href=""https://redirect.github.com/github/codeql-action/pull/3130"">#3130</a></li>
<li>Update default CodeQL bundle version to 2.23.1. <a href=""https://redirect.github.com/github/codeql-action/pull/3118"">#3118</a></li>
</ul>
<h2>3.30.3 - 10 Sep 2025</h2>
<p>No user facing changes.</p>
<h2>3.30.2 - 09 Sep 2025</h2>
<ul>
<li>Fixed a bug which could cause language autodetection to fail. <a href=""https://redirect.github.com/github/codeql-action/pull/3084"">#3084</a></li>
<li>Experimental: The <code>quality-queries</code> input that was added in <code>3.29.2</code> as part of an internal experiment is now deprecated and will be removed in an upcoming version of the CodeQL Action. It has been superseded by a new <code>analysis-kinds</code> input, which is part of the same internal experiment. Do not use this in production as it is subject to change at any time. <a href=""https://redirect.github.com/github/codeql-action/pull/3064"">#3064</a></li>
</ul>
<h2>3.30.1 - 05 Sep 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.23.0. <a href=""https://redirect.github.com/github/codeql-action/pull/3077"">#3077</a></li>
</ul>
<h2>3.30.0 - 01 Sep 2025</h2>
<ul>
<li>Reduce the size of the CodeQL Action, speeding up workflows by approximately 4 seconds. <a href=""https://redirect.github.com/github/codeql-action/pull/3054"">#3054</a></li>
</ul>
<h2>3.29.11 - 21 Aug 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.22.4. <a href=""https://redirect.github.com/github/codeql-action/pull/3044"">#3044</a></li>
</ul>
<h2>3.29.10 - 18 Aug 2025</h2>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/github/codeql-action/commit/e296a935590eb16afc0c0108289f68c87e2a89a5""><code>e296a93</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3183"">#3183</a> from github/update-v4.30.7-55283843c</li>
<li><a href=""https://github.com/github/codeql-action/commit/93c16735fa0c27d771c77818dac729edc5a9cd19""><code>93c1673</code></a> Update changelog for v4.30.7</li>
<li><a href=""https://github.com/github/codeql-action/commit/55283843ca9b4d67ebda238e93f97913b6d527ca""><code>5528384</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3169"">#3169</a> from github/mario-campos/node24</li>
<li><a href=""https://github.com/github/codeql-action/commit/b66db86c847a6b3b82d6036b8ef090a869d23fcd""><code>b66db86</code></a> Hoist CHANGELOG note back to &quot;UNRELEASED&quot; section.</li>
<li><a href=""https://github.com/github/codeql-action/commit/b2e22323e27f51736ac514773cfc66b169432101""><code>b2e2232</code></a> Merge remote-tracking branch 'origin/main' into mario-campos/node24</li>
<li><a href=""https://github.com/github/codeql-action/commit/065c6cfb7809de8db2167a953b5b622491cda914""><code>065c6cf</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3174"">#3174</a> from github/mbg/fix/start-proxy-matrix</li>
<li><a href=""https://github.com/github/codeql-action/commit/7fb8378d93a9c48917835b918be8813792a0dd26""><code>7fb8378</code></a> Re-throw exception in <code>createStatusReportBase</code> when in test mode</li>
<li><a href=""https://github.com/github/codeql-action/commit/dddf033776a9a0e008719a5c64a93dcac144838f""><code>dddf033</code></a> Revert changes to build.mjs</li>
<li><a href=""https://github.com/github/codeql-action/commit/54ae8ba5b132f38656616b37ff939c55700d519b""><code>54ae8ba</code></a> Simplify PR check by reverting changes to <code>@types/node</code>.</li>
<li><a href=""https://github.com/github/codeql-action/commit/65e9e640eee8bd9544d635018b785e3902144ccd""><code>65e9e64</code></a> Make <code>matrix</code> available to <code>start-proxy</code> action</li>
<li>Additional commits viewable in <a href=""https://github.com/github/codeql-action/compare/64d10c13136e1c5bce3e5fbde8d4906eeaafc885...e296a935590eb16afc0c0108289f68c87e2a89a5"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=github/codeql-action&package-manager=github_actions&previous-version=3.30.6&new-version=4.30.7)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",2025-10-07 17:08:35+00:00,2025-10-07 18:51:50+00:00,2025-10-07 18:51:50+00:00,4,4,2,1,0,0
numpy/numpy,29889,DOC: Documentation related finfo refactors and new slot addition,SwayamInSync,closed,True,"This is a follow-up PR of work happened in #29836 
Summary of prev work
- The deprecated `MachAr` runtime discovery mechanism has been removed.
- `np.finfo` fetches the constants provided by the compiler macros
- new slot to fetch the dtype related constants",2025-10-07 14:16:25+00:00,2025-10-13 11:39:58+00:00,2025-10-13 11:39:58+00:00,168,2,5,14,4,15
numpy/numpy,29886,CI: macos-13 --> macos-15-intel,andyfaff,closed,True,"The macos-13 image is deprecated and will be removed soon. This PR removes `macos-13` entries from CI, moving them both to `macos-15-intel`. `macos-15-intel` is suggested because both of the entries were targeting x86_64.",2025-10-06 23:28:25+00:00,2025-10-07 17:08:51+00:00,2025-10-07 17:08:51+00:00,4,13,2,3,0,2
numpy/numpy,29885,MAINT: Simplify string arena growth strategy,seberg,closed,True,"Not sure if there is any downsides to this, but I think this is much simpler and pretty much identical.
Plus, I don't quite like that the 1.25 factor could be large, although I admit it seems very unlikely (maybe impossible) to actually trigger a problem there.

EDIT: As a note, I have a similar function that caps overallocation and increments in ""neat"" values (which double as a minimum overallocation amount).  I somewhat assumed that doesn't matter much, but we could definitely do either or both here as well.",2025-10-06 13:39:57+00:00,2025-10-14 08:35:01+00:00,2025-10-14 08:35:01+00:00,9,19,1,1,3,1
numpy/numpy,29883,DOC: Add note on meson buildtype for debug builds,Alverok,closed,True,"Closes #29826.

Updates the ""Building With Debug Symbols"" documentation by including important nuances, as suggested by @lucascolley.

The main changes are:
* Added a note explaining that `debug` builds enable C-level assertions, making it helpful for debugging.
* Warning users that some toolchains (like `conda-forge`) may require manually overriding default optimization flags to get a true debug build.
* Includes a link to the `meson-python` guide for more detailed information.",2025-10-06 03:57:16+00:00,2025-10-13 21:32:19+00:00,2025-10-13 21:32:19+00:00,19,0,1,1,1,0
numpy/numpy,29882,DOC: Remove unused arrays from the structured dtype ufunc example.,WarrenWeckesser,closed,True,The `funcs` and `types` arrays are not used in the example of the ufunc that handles a structured array dtype.,2025-10-06 00:46:13+00:00,2025-10-06 01:54:30+00:00,2025-10-06 01:54:30+00:00,0,6,1,1,1,0
numpy/numpy,29880,MAINT: Rewrite setitem to use the new API (mostly),seberg,closed,True,"This has a mild speed advantage since `PyArray_Pack` had this hack in place to ensure that we have an ""array"" to pass on.  This hack is now only used in extreme cases (i.e. user dtypes).

This gives a very slight speed advantage, but mostly, I like to change this.

It would be nice to change `getitem` as well, but `getitem` is trickier due to structured dtypes.

I wanted to first just remove `->setitem` but one (brutal!) test failed and I reconsidered things thinking that someone might be using `descr->setitem` without an array which would be broken without keeping an explicit definition around.

The 0-D unpacking path should be unimportant these days (it only applies to _nested_ arrays so the tests don't even notice it) but I kept it around for now anyway.


EDIT: It would be good to do the same thing for `_getitem` but it needs some thought and probably a second `_getitem` version that supports a `base` ""owning"" object...",2025-10-05 19:16:35+00:00,2025-10-06 07:26:19+00:00,2025-10-06 07:26:19+00:00,207,180,11,2,2,7
numpy/numpy,29875,PERF: Intern strings used to build global tuples.,hpkfft,closed,True,"This PR improves performance of `npy_parse_arguments()` when `kwnames` is from `npy_static_pydata` by interning the strings used to build the tuples.

The code path in that function (commented with `Super-fast path, check identity:`) will not find the `key` if the string in the `kwnames` has not been interned.  Instead, `Slow fallback, if identity checks failed for some reason` is required.

Consider `y = np.from_dlpack(x, copy=False)` from `test_copy(self)` in `test_dlpack.py`.
The function `from_dlpack()` calls `x.__dlpack__()` with `npy_static_pydata.dl_call_kwnames`.
Then, `__dlpack__()` calls `npy_parse_arguments()`.
With this PR, `dl_call_kwnames` is a tuple of interned strings, so the fast path succeeds.
Previously, the string objects in `dl_call_kwnames` were not interned, so the slow fallback path was used.

In typical usage, one of either `from_dlpack()` or `__dlpack__()` is implemented by a framework other than NumPy.
That other framework should also intern the strings used in its `kwnames` tuple.
",2025-10-04 23:04:22+00:00,2025-10-06 11:07:07+00:00,2025-10-06 11:07:07+00:00,11,2,2,1,2,0
numpy/numpy,29872,ENH: Set DLPack tensor `shape` and `strides` to NULL iff `ndim == 0`.,hpkfft,closed,True,"DLPack allows, but does not require, `DLTensor.strides` to be `NULL`  if `PyArray_IS_C_CONTIGUOUS`.
Previously, in this case, NumPy set the `strides` pointer to `NULL`.
Now, NumPy will supply a valid pointer to correctly initialized strides when `ndim > 0`.

This change can improve performance for downstream users.  For example, nanobind can be used to import a NumPy array using the DLPack protocol to make the array available to C++ code.  If `DLTensor.strides` is `NULL`, nanobind allocates and initializes a `strides` array.  This redundant work is now avoided since NumPy provides a pointer to the `strides`, which it allocated and initialized anyway.

If `ndim == 0`, this PR sets both `shape` and `strides` to `NULL`.
Previously, `strides` was was set to `NULL` (since `PyArray_IS_C_CONTIGUOUS`), but `shape` pointed past the end of allocated memory.  For security and debugability, `NULL` is preferred.
",2025-10-03 18:22:25+00:00,2025-10-09 11:26:35+00:00,2025-10-09 11:26:35+00:00,2,7,1,1,2,0
numpy/numpy,29869,DOC: Add warning and examples for sliding_window_view,Alverok,closed,True,"Closes #29677.

### Description of the problem solved

The existing documentation for `numpy.lib.stride_tricks.sliding_window_view` does not sufficiently warn users about the risks of using `writeable=True`. When the returned view is modified, it also modifies the original array and can affect multiple positions within the view itself due to overlapping memory. This can lead to silent, hard-to-debug errors in user code that assumes the view is an independent copy.

### Summary of changes

* A `.. warning::` directive has been added to the `Notes` section of the docstring. This warning explains the shared memory behavior and links to the user guide on copies and views.
* Two new code examples have been appended to the `Examples` section:
    1.  The first demonstrates the correct `ValueError` that is raised when trying to write to a default, read-only view.
    2.  The second demonstrates how writing to a `writeable=True` view modifies both the original array and other parts of the view.

These changes directly address the suggestions in the original issue and make the documentation safer and clearer for users.

---
### Checklist

- [x] I have read the [NumPy contributor guide](https://numpy.org/devdocs/dev/index.html).
- [x] This is a documentation-only change.
- [x] The new documentation is clear and readable.
- [x] The change is supported by the conversation in the linked issue.",2025-10-03 09:37:10+00:00,2025-10-04 16:28:57+00:00,2025-10-04 16:28:57+00:00,33,0,1,1,4,0
numpy/numpy,29868,BLD: Fix MSVC warnings and add CI check with allowlist,seiko2plus,closed,True,"- Fixes the majority of MSVC compiler warnings in the codebase.
- Introduces an allowlist for known/acceptable warnings.
- Adds a CI step to detect new or unexpected warnings during MSVC builds.
",2025-10-03 00:28:35+00:00,2025-10-06 00:11:17+00:00,2025-10-06 00:11:17+00:00,141,46,18,1,5,12
numpy/numpy,29867,TST: Fix misc thread unsafe data races,bwhitt7,closed,True,"<!--         ----------------------------------------------------------------
                MAKE SURE YOUR PR GETS THE ATTENTION IT DESERVES!
                ----------------------------------------------------------------

*  FORMAT IT RIGHT:
      https://www.numpy.org/devdocs/dev/development_workflow.html#writing-the-commit-message

*  IF IT'S A NEW FEATURE OR API CHANGE, TEST THE WATERS:
      https://www.numpy.org/devdocs/dev/development_workflow.html#get-the-mailing-list-s-opinion

*  HIT ALL THE GUIDELINES:
      https://numpy.org/devdocs/dev/index.html#guidelines

*  WHAT TO DO IF WE HAVEN'T GOTTEN BACK TO YOU:
      https://www.numpy.org/devdocs/dev/development_workflow.html#getting-your-pr-reviewed
-->
This PR is related to #29552 and also a sort of continuation of #29816. A few usages of `@pytest.mark.parametrize` resulted in data races when ran in parallel threads using [pytest-run-parallel](github.com/Quansight-Labs/pytest-run-parallel). By making it so the tests instead use a `.copy` of the parameterized values (as suggested by @lysnikolaou), this gets rid of the data race.

This also gives a small edit to `numpy/lib/tests/test_io.py` to fix up some data races there.",2025-10-02 17:58:47+00:00,2025-10-03 18:21:31+00:00,2025-10-03 18:21:31+00:00,21,19,3,2,4,0
numpy/numpy,29866,MAINT: Bump github/codeql-action from 3.30.5 to 3.30.6,dependabot[bot],closed,True,"Bumps [github/codeql-action](https://github.com/github/codeql-action) from 3.30.5 to 3.30.6.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/releases"">github/codeql-action's releases</a>.</em></p>
<blockquote>
<h2>v3.30.6</h2>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>3.30.6 - 02 Oct 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.23.2. <a href=""https://redirect.github.com/github/codeql-action/pull/3168"">#3168</a></li>
</ul>
<p>See the full <a href=""https://github.com/github/codeql-action/blob/v3.30.6/CHANGELOG.md"">CHANGELOG.md</a> for more information.</p>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/blob/main/CHANGELOG.md"">github/codeql-action's changelog</a>.</em></p>
<blockquote>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>[UNRELEASED]</h2>
<p>No user facing changes.</p>
<h2>3.30.6 - 02 Oct 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.23.2. <a href=""https://redirect.github.com/github/codeql-action/pull/3168"">#3168</a></li>
</ul>
<h2>3.30.5 - 26 Sep 2025</h2>
<ul>
<li>We fixed a bug that was introduced in <code>3.30.4</code> with <code>upload-sarif</code> which resulted in files without a <code>.sarif</code> extension not getting uploaded. <a href=""https://redirect.github.com/github/codeql-action/pull/3160"">#3160</a></li>
</ul>
<h2>3.30.4 - 25 Sep 2025</h2>
<ul>
<li>We have improved the CodeQL Action's ability to validate that the workflow it is used in does not use different versions of the CodeQL Action for different workflow steps. Mixing different versions of the CodeQL Action in the same workflow is unsupported and can lead to unpredictable results. A warning will now be emitted from the <code>codeql-action/init</code> step if different versions of the CodeQL Action are detected in the workflow file. Additionally, an error will now be thrown by the other CodeQL Action steps if they load a configuration file that was generated by a different version of the <code>codeql-action/init</code> step. <a href=""https://redirect.github.com/github/codeql-action/pull/3099"">#3099</a> and <a href=""https://redirect.github.com/github/codeql-action/pull/3100"">#3100</a></li>
<li>We added support for reducing the size of dependency caches for Java analyses, which will reduce cache usage and speed up workflows. This will be enabled automatically at a later time. <a href=""https://redirect.github.com/github/codeql-action/pull/3107"">#3107</a></li>
<li>You can now run the latest CodeQL nightly bundle by passing <code>tools: nightly</code> to the <code>init</code> action. In general, the nightly bundle is unstable and we only recommend running it when directed by GitHub staff. <a href=""https://redirect.github.com/github/codeql-action/pull/3130"">#3130</a></li>
<li>Update default CodeQL bundle version to 2.23.1. <a href=""https://redirect.github.com/github/codeql-action/pull/3118"">#3118</a></li>
</ul>
<h2>3.30.3 - 10 Sep 2025</h2>
<p>No user facing changes.</p>
<h2>3.30.2 - 09 Sep 2025</h2>
<ul>
<li>Fixed a bug which could cause language autodetection to fail. <a href=""https://redirect.github.com/github/codeql-action/pull/3084"">#3084</a></li>
<li>Experimental: The <code>quality-queries</code> input that was added in <code>3.29.2</code> as part of an internal experiment is now deprecated and will be removed in an upcoming version of the CodeQL Action. It has been superseded by a new <code>analysis-kinds</code> input, which is part of the same internal experiment. Do not use this in production as it is subject to change at any time. <a href=""https://redirect.github.com/github/codeql-action/pull/3064"">#3064</a></li>
</ul>
<h2>3.30.1 - 05 Sep 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.23.0. <a href=""https://redirect.github.com/github/codeql-action/pull/3077"">#3077</a></li>
</ul>
<h2>3.30.0 - 01 Sep 2025</h2>
<ul>
<li>Reduce the size of the CodeQL Action, speeding up workflows by approximately 4 seconds. <a href=""https://redirect.github.com/github/codeql-action/pull/3054"">#3054</a></li>
</ul>
<h2>3.29.11 - 21 Aug 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.22.4. <a href=""https://redirect.github.com/github/codeql-action/pull/3044"">#3044</a></li>
</ul>
<h2>3.29.10 - 18 Aug 2025</h2>
<p>No user facing changes.</p>
<h2>3.29.9 - 12 Aug 2025</h2>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/github/codeql-action/commit/64d10c13136e1c5bce3e5fbde8d4906eeaafc885""><code>64d10c1</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3172"">#3172</a> from github/update-v3.30.6-10feb5d2a</li>
<li><a href=""https://github.com/github/codeql-action/commit/909610e8a847f0bd00aec15db1ca9e69b006b832""><code>909610e</code></a> Update changelog for v3.30.6</li>
<li><a href=""https://github.com/github/codeql-action/commit/10feb5d2a2535fc4a649a440d3cc1605adc4b401""><code>10feb5d</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3167"">#3167</a> from github/mbg/upload-sarif/find-then-filter</li>
<li><a href=""https://github.com/github/codeql-action/commit/4182ea3d4e571a0ef1fe400e2be7dac377d0bfab""><code>4182ea3</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3168"">#3168</a> from github/update-bundle/codeql-bundle-v2.23.2</li>
<li><a href=""https://github.com/github/codeql-action/commit/34afe5b7b14d3606c13bf651daa19ddd8a0f7266""><code>34afe5b</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3171"">#3171</a> from github/mbg/start-proxy/telemetry</li>
<li><a href=""https://github.com/github/codeql-action/commit/096fe67f97e494ef06346b2edba7862069e6f879""><code>096fe67</code></a> Merge branch 'main' into update-bundle/codeql-bundle-v2.23.2</li>
<li><a href=""https://github.com/github/codeql-action/commit/b4964014adc5c667e691999fa475b29d2634750c""><code>b496401</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3170"">#3170</a> from github/mbg/start-proxy/remove-update-workflow</li>
<li><a href=""https://github.com/github/codeql-action/commit/d573787cca00bdd533d895012a2af0dad5f2e66a""><code>d573787</code></a> Report registry types that are configured for CodeQL in <code>start-proxy</code> telemetry</li>
<li><a href=""https://github.com/github/codeql-action/commit/15916800df051ff24b89c0f961260e8bea28d85f""><code>1591680</code></a> Send a basic status report in <code>start-proxy</code> Action if it succeeds</li>
<li><a href=""https://github.com/github/codeql-action/commit/cb5a2849ac05d53b82c70a5feb2a56a85feb20d4""><code>cb5a284</code></a> Send status report when <code>start-proxy</code> fails</li>
<li>Additional commits viewable in <a href=""https://github.com/github/codeql-action/compare/3599b3baa15b485a2e49ef411a7a4bb2452e7f93...64d10c13136e1c5bce3e5fbde8d4906eeaafc885"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=github/codeql-action&package-manager=github_actions&previous-version=3.30.5&new-version=3.30.6)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",2025-10-02 17:06:35+00:00,2025-10-02 17:52:51+00:00,2025-10-02 17:52:51+00:00,4,4,2,1,0,0
